OrgUnit,UID,Code,Parent,Short name,Description,Opening date,Closed date,comment,Feature type,Coordinates,URL,Contact person,Address,Email,Phone number
PVT Early Crown International School Otoroho-agbon (10050048),GDQ51HPB61W,10050048,JVduSjyWCNH,PVT Early Crown International School Otoroho-agbo,,2017-01-01,,,,,,,TOWN,,
PVT Ebenezer Nurseryprimary School (10050049),VPY1T6G70RM,10050049,JVduSjyWCNH,PVT Ebenezer Nurseryprimary School (10050049),,2006-01-01,,,,,,,EKU,,
PRY Ebise Primary School Abraka (10050050),O96S7HMNM2U,10050050,JVduSjyWCNH,PRY Ebise Primary School Abraka (10050050),,1955-01-01,,,,,,,ORIA- ABRAKA,,
PRY Echi Primary School Echi-eku (10050051),OHSSDB9GW65,10050051,JVduSjyWCNH,PRY Echi Primary School Echi-eku (10050051),,1955-01-01,,,,,,,ECHI-EKU,,
PVT Edma Royal Schools (10050052),FEYLG8VI3QA,10050052,JVduSjyWCNH,PVT Edma Royal Schools (10050052),,2011-01-01,,,,,,,EKU,,
PRY Egbo Primary School Egbogho (10050055),FJ6X7G0FRUW,10050055,JVduSjyWCNH,PRY Egbo Primary School Egbogho (10050055),,1945-01-01,,,,,,,KOKORI,,
PRY Egbo Primary School Okuruvoh (10050056),NUS88L1ZP7W,10050056,JVduSjyWCNH,PRY Egbo Primary School Okuruvoh (10050056),,1955-01-01,,,,,,,OKURUVOH,,
PRY Ejaife Primary School Okpara Il (10050057),FLAIC8MFORU,10050057,JVduSjyWCNH,PRY Ejaife Primary School Okpara Il (10050057),,1918-01-01,,,,,,,OKPARA INLAND,,
PRY Ejenavwo Primary School Okpara Ws (10050058),E087WD8JRTK,10050058,JVduSjyWCNH,PRY Ejenavwo Primary School Okpara Ws (10050058),,1967-01-01,,,,,,,OKPARA  WATER SIDE,,
PRY Ejoyovwi Primary School Ovwere-ovu (10050059),TVP1P20ZF8G,10050059,JVduSjyWCNH,PRY Ejoyovwi Primary School Ovwere-ovu (10050059),,1922-01-01,,,,,,,OVWERE-OVU,,
PRY Ekpagha Primary School Okuekpagha (10050060),D0S7U2S11QK,10050060,JVduSjyWCNH,PRY Ekpagha Primary School Okuekpagha (10050060),,1980-01-01,,,,,,,OKUEKPAGHA,,
PRY Ekrejeta Primary School Abraka (10050062),JQXNU4VWY4D,10050062,JVduSjyWCNH,PRY Ekrejeta Primary School Abraka (10050062),,1926-01-01,,,,,,,ABRAKA,,
PRY Eku Baptist Med Staff Primary School Eku (10050063),BAGMJYG52UA,10050063,JVduSjyWCNH,PRY Eku Baptist Med Staff Primary School Eku (100,,2009-01-01,,,,,,,EKU,,
PRY Emeghwu Primary School Erhomeghwu (10050065),XADXMLJMUVK,10050065,JVduSjyWCNH,PRY Emeghwu Primary School Erhomeghwu (10050065),,1953-01-01,,,,,,,EMEGHWU,,
PRY Eregbe Primary School Okuedafe (10050066),F4L025VBS0C,10050066,JVduSjyWCNH,PRY Eregbe Primary School Okuedafe (10050066),,1979-01-01,,,,,,,OKUREDAFE,,
PRY Erhijere Primary School Kokori Il (10050067),PJO4H46N3J4,10050067,JVduSjyWCNH,PRY Erhijere Primary School Kokori Il (10050067),,1945-01-01,,,,,,,KOKORI,,
PVT Erhimu Primary School Abraka (10050069),ZQOIUIFXCAI,10050069,JVduSjyWCNH,PVT Erhimu Primary School Abraka (10050069),,1986-01-01,,,,,,,VILLAGE,,
PRY Erho Primary School Erho-abraka (10050071),ZYA68C5MOQU,10050071,JVduSjyWCNH,PRY Erho Primary School Erho-abraka (10050071),,1918-01-01,,,,,,,ERHO- ABRAKA,,
PRY Erhoike Primary School Erhoike (10050072),VMKP176JIMJ,10050072,JVduSjyWCNH,PRY Erhoike Primary School Erhoike (10050072),,1980-01-01,,,,,,,KOKORI,,
PRY Erhokorhi Primary School Erhokorhi (10050073),G331U6KQUVT,10050073,JVduSjyWCNH,PRY Erhokorhi Primary School Erhokorhi (10050073),,1958-01-01,,,,,,,KOKORI,,
PRY Erhoroghwere Primary School Okpara Ws (10050074),C8X52UEGJ8Q,10050074,JVduSjyWCNH,PRY Erhoroghwere Primary School Okpara Ws (100500,,1917-01-01,,,,,,,OKPARA W/S,,
PRY Erhorokpara Primary School Okpara Ws (10050075),HMBXF1294ZR,10050075,JVduSjyWCNH,PRY Erhorokpara Primary School Okpara Ws (1005007,,1920-01-01,,,,,,,OKPARA  W/S,,
PRY Eyakwaire Primary School Okurunoh (10050076),SBW0UV4S1UI,10050076,JVduSjyWCNH,PRY Eyakwaire Primary School Okurunoh (10050076),,1955-01-01,,,,,,,OKURUNOH,,
PRY Ezebue Primary School Ogorivwo-ovui (10050077),X2FVILRK15G,10050077,JVduSjyWCNH,PRY Ezebue Primary School Ogorivwo-ovui (10050077,,2001-01-01,,,,,,,OGORIVWO-OVU,,
PVT Gerina Brains Nurseryprimary School Ovirore (10050081),KR6WVT8SLPM,10050081,JVduSjyWCNH,PVT Gerina Brains Nurseryprimary School Ovirore (,,2006-01-01,,,,,,,OVIORIE,,
PVT Grace Model Academyabraka (10050082),JQ8ZH6C7C81,10050082,JVduSjyWCNH,PVT Grace Model Academyabraka (10050082),,2013-01-01,,,,,,,OKPARA WATER SIDE,,
PVT Holyfield International School Abraka (10050084),U0IWGLZNEER,10050084,JVduSjyWCNH,PVT Holyfield International School Abraka (100500,,2006-01-01,,,,,,,VILLAGE,,
PRY Ibruvwe Primary School Samagidi (10050086),CA6FOPJCJKI,10050086,JVduSjyWCNH,PRY Ibruvwe Primary School Samagidi (10050086),,1938-01-01,,,,,,,SAMAGIDI,,
PRY Imodje Primary School Okuimodje (10050088),GDYNQRU287M,10050088,JVduSjyWCNH,PRY Imodje Primary School Okuimodje (10050088),,1995-01-01,,,,,,,OKUIMODJE,,
PVT Inland High School Kokori Inland (10050090),SZ4XD26R30M,10050090,JVduSjyWCNH,PVT Inland High School Kokori Inland (10050090),,2015-01-01,,,,,,,VILLAGE,,
PRY Inweh Primary School Eku (10050091),RX4AGYYJUPW,10050091,JVduSjyWCNH,PRY Inweh Primary School Eku (10050091),,1922-01-01,,,,,,,EKU,,
PVT Kings And Queens Nurseryprimary School Eku (10050093),MBBFJ8B1TN8,10050093,JVduSjyWCNH,PVT Kings And Queens Nurseryprimary School Eku (1,,2006-01-01,,,,,,,EKU,,
PRY Madedon Primary School Eku (10050096),QVE27P0EIHS,10050096,JVduSjyWCNH,PRY Madedon Primary School Eku (10050096),,1922-01-01,,,,,,,EKU,,
PRY Ogbeje Primary School Abraka (10050097),L8YL0ITZUFG,10050097,JVduSjyWCNH,PRY Ogbeje Primary School Abraka (10050097),,2001-01-01,,,,,,,ABRAKA,,
PRY Ogodo Primary School Abraka (10050098),J0KYUEKFZ0B,10050098,JVduSjyWCNH,PRY Ogodo Primary School Abraka (10050098),,1955-01-01,,,,,,,ABRAKA,,
PRY Oguezi Primary School Ovu Il (10050099),J1NMEUYNRA6,10050099,JVduSjyWCNH,PRY Oguezi Primary School Ovu Il (10050099),,1956-01-01,,,,,,,ABRAKA,,
PRY Ohwase Primary School Eku (10050100),ZNKJ3LXXNQ5,10050100,JVduSjyWCNH,PRY Ohwase Primary School Eku (10050100),,2001-01-01,,,,,,,EKU,,
PRY Ohwoyovwe Primary School Igun (10050101),GSN6CPWDT0Y,10050101,JVduSjyWCNH,PRY Ohwoyovwe Primary School Igun (10050101),,1928-01-01,,,,,,,IGUN,,
PRY Okorogba Primary School Okorogba (10050103),AH7J1738EK8,10050103,JVduSjyWCNH,PRY Okorogba Primary School Okorogba (10050103),,1955-01-01,,,,,,,OKOROGBA,,
PRY Okpara Primary School Okpara Il (10050106),Q5DGVTB91GM,10050106,JVduSjyWCNH,PRY Okpara Primary School Okpara Il (10050106),,1954-01-01,,,,,,,OKPARA INLAND,,
PRY Okuodi Primary Ovu Il (10050107),XFSI9ZZR6ZL,10050107,JVduSjyWCNH,PRY Okuodi Primary Ovu Il (10050107),,1922-01-01,,,,,,,OVU- INLAND,,
PRY Okurekpo Primary School Okurekpo (10050109),AWFP8GBRWI9,10050109,JVduSjyWCNH,PRY Okurekpo Primary School Okurekpo (10050109),,1913-01-01,,,,,,,OKUREKPO,,
PRY Orho Primary School Orho-abraka (10050110),BETHR2T671A,10050110,JVduSjyWCNH,PRY Orho Primary School Orho-abraka (10050110),,1946-01-01,,,,,,,ABRAKA,,
PRY Orhono Primary School Orhono-eku (10050111),Z2KJ782ST1P,10050111,JVduSjyWCNH,PRY Orhono Primary School Orhono-eku (10050111),,1955-01-01,,,,,,,ORHONO,,
PRY Oria Primary School Oria-abraka (10050112),UJ8ST1IOTO3,10050112,JVduSjyWCNH,PRY Oria Primary School Oria-abraka (10050112),,1955-01-01,,,,,,,ORIA ABRAKA,,
PRY Otoro Primary School Orhoakpo (10050115),JYJPO1WL6L5,10050115,JVduSjyWCNH,PRY Otoro Primary School Orhoakpo (10050115),,1910-01-01,,,,,,,ORHOAKPO,,
PRY Otumara Primary School Otumara (10050116),PH4Q4YP14HT,10050116,JVduSjyWCNH,PRY Otumara Primary School Otumara (10050116),,2001-01-01,,,,,,,OTUMARA,,
PRY Oviorie M Primary School Oviorie (10050118),F2ZIZ20RZ8F,10050118,JVduSjyWCNH,PRY Oviorie M Primary School Oviorie (10050118),,1955-01-01,,,,,,,OVIERIE-OVU,,
PRY Ovu Junct Primary School Ekpan-ovu (10050121),WSL1VL38ZZE,10050121,JVduSjyWCNH,PRY Ovu Junct Primary School Ekpan-ovu (10050121),,1955-01-01,,,,,,,EKPAN-OVU,,
PRY Oziegbe Primary School Kokori Il (10050122),E1LW2MQPHNZ,10050122,JVduSjyWCNH,PRY Oziegbe Primary School Kokori Il (10050122),,1905-01-01,,,,,,,KOKORI,,
PVT Patmon Int Jnr Sch (10050123),FY2LPYFADCI,10050123,JVduSjyWCNH,PVT Patmon Int Jnr Sch (10050123),,1996-01-01,,,,,,,EKU,,
PVT Patmon International School Oviorie-ovu (10050124),MLIH7KBLVGT,10050124,JVduSjyWCNH,PVT Patmon International School Oviorie-ovu (1005,,1996-01-01,,,,,,,VILLAGE,,
PVT Patmon Np Int Sch (10050126),O7QWA7BHCA2,10050126,JVduSjyWCNH,PVT Patmon Np Int Sch (10050126),,1993-01-01,,,,,,,EKU,,
PVT Pecos Intl Group Of Schools Abraka (10050128),WEXDHRFJLC9,10050128,JVduSjyWCNH,PVT Pecos Intl Group Of Schools Abraka (10050128),,2016-01-01,,,,,,,VILLAGE,,
PVT Praisel Christian Aca Nurseryprimary School Okpara Il (10050130),X6PMK5OJMR0,10050130,JVduSjyWCNH,PVT Praisel Christian Aca Nurseryprimary School O,,2006-01-01,,,,,,,OKPARA  INLAND,,
PVT Samailia Nurseryprimary School Kokori (10050135),A0QBCYIO1PK,10050135,JVduSjyWCNH,PVT Samailia Nurseryprimary School Kokori (100501,,2005-01-01,,,,,,,KOKORI,,
PVT Suprema Academy Kokori Inland (10050142),TW9N5UUP1VU,10050142,JVduSjyWCNH,PVT Suprema Academy Kokori Inland (10050142),,2005-01-01,,,,,,,VILLAGE,,
PVT Sure Foundation Demonstration School Abraka (10050144),KWWVX7Z8B9M,10050144,JVduSjyWCNH,PVT Sure Foundation Demonstration School Abraka (,,2009-01-01,,,,,,,TOWN,,
PRY Tea Salubi Primary School Ovu Il (10050145),IK5UNX2NDB0,10050145,JVduSjyWCNH,PRY Tea Salubi Primary School Ovu Il (10050145),,1916-01-01,,,,,,,OVU-INLAND,,
PRY Ugono Primary School Ugono-abraka (10050148),UH1Z0VGB5ZC,10050148,JVduSjyWCNH,PRY Ugono Primary School Ugono-abraka (10050148),,1980-01-01,,,,,,,UGONO,,
PRY Uloho Primary School Orhoakpo (10050149),CAEV1JZXVZK,10050149,JVduSjyWCNH,PRY Uloho Primary School Orhoakpo (10050149),,1992-01-01,,,,,,,IBADA QTRS--ORHOAKPO,,
PRY Umeghe Primary School Abraka (10050151),OBEHQ9QU2IT,10050151,JVduSjyWCNH,PRY Umeghe Primary School Abraka (10050151),,1955-01-01,,,,,,,UMUGHE-  ABRAKA,,
PRY Umiaghwa Primary School Abraka (10050153),XMILQLFY4LW,10050153,JVduSjyWCNH,PRY Umiaghwa Primary School Abraka (10050153),,1910-01-01,,,,,,,ORIA- ABRAKA,,
PRY Unuagba Primary School Eku (10050154),K2NFJUMN6S8,10050154,JVduSjyWCNH,PRY Unuagba Primary School Eku (10050154),,2001-01-01,,,,,,,EKU,,
PRY Unuame Primary School Ovu Il (10050155),GG9832QSOO5,10050155,JVduSjyWCNH,PRY Unuame Primary School Ovu Il (10050155),,1925-01-01,,,,,,,URHODO-OVU,,
PRY Urhodo Primary School Urhodo (10050156),TMTFAK0B8EL,10050156,JVduSjyWCNH,PRY Urhodo Primary School Urhodo (10050156),,1922-01-01,,,,,,,URHODO-OVU,,
PRY Urhuagbesa Primary School Abraka (10050157),CF9C9OS768O,10050157,JVduSjyWCNH,PRY Urhuagbesa Primary School Abraka (10050157),,1955-01-01,,,,,,,URHUAGBESA,,
PRY Urhuegbe Primary School Okpara Il (10050158),B4OMLFQ3HMN,10050158,JVduSjyWCNH,PRY Urhuegbe Primary School Okpara Il (10050158),,1955-01-01,,,,,,,OKPARA INLAND,,
PRY Urhuoka Primary School Urhuoka (10050160),XP930BI69JV,10050160,JVduSjyWCNH,PRY Urhuoka Primary School Urhuoka (10050160),,1956-01-01,,,,,,,ABRAKA,,
PRY Urhuokpe Primary School Urhuokpe (10050161),QGO40G5BTTM,10050161,JVduSjyWCNH,PRY Urhuokpe Primary School Urhuokpe (10050161),,1975-01-01,,,,,,,URHUOKPE,,
PRY Utuyo Primary School Utuyo (10050162),O4EX4U7BKIM,10050162,JVduSjyWCNH,PRY Utuyo Primary School Utuyo (10050162),,1955-01-01,,,,,,,UTUYO,,
PVT Our Redeemer Nurseryprimary School (10050167),P7V3LD2J0GN,10050167,JVduSjyWCNH,PVT Our Redeemer Nurseryprimary School (10050167),,2016-01-01,,,,,,,ABRAKA,,
PVT Great Beginning Montessori Nurseryprimary School (10050173),M59GBXH0RJF,10050173,JVduSjyWCNH,PVT Great Beginning Montessori Nurseryprimary Sch,,2016-01-01,,,,,,,ABRAKA,,
PVT All Saints Model Nurseryprimary School (10050176),MJ8CFMHGUTJ,10050176,JVduSjyWCNH,PVT All Saints Model Nurseryprimary School (10050,,2003-01-01,,,,,,,KOKORI INLAND,,
PVT Muvire Group Of School Nurseryprimary (10050179),ZE0QLZ15F9Y,10050179,JVduSjyWCNH,PVT Muvire Group Of School Nurseryprimary (100501,,2015-01-01,,,,,,,ABRAKA,,
PVT Kingdom Heritage Model Nurseryprimary School (10050180),LD6B738S20V,10050180,JVduSjyWCNH,PVT Kingdom Heritage Model Nurseryprimary School ,,2016-01-01,,,,,,,ABRAKA,,
PVT Chosen Command Nurseryprimary School (10050183),SCBRPNUL0P6,10050183,JVduSjyWCNH,PVT Chosen Command Nurseryprimary School (1005018,,2021-01-01,,,,,,,ABRAKA,,
PVT Cindy Nurseryprimary School (10050184),SZNOMV3XNBP,10050184,JVduSjyWCNH,PVT Cindy Nurseryprimary School (10050184),,2021-01-01,,,,,,,ABRAKA,,
PVT Ken-victory Nurseryprimary School (10050186),E0MTTJ2X3H1,10050186,JVduSjyWCNH,PVT Ken-victory Nurseryprimary School (10050186),,2021-01-01,,,,,,,EKERUBO,,
PVT Bright Star Royal Nurseryprimary School (10050187),QWW2IXXXOZU,10050187,JVduSjyWCNH,PVT Bright Star Royal Nurseryprimary School (1005,,2021-01-01,,,,,,,ABRAKA,,
PVT Victory Lane Nurseryprimary School (10050189),HNXZXHDL5WB,10050189,JVduSjyWCNH,PVT Victory Lane Nurseryprimary School (10050189),,2002-01-01,,,,,,,ABRAKA,,
PVT Betisam Nurseryprimaryschool (10050190),JDZK0Q3IZS1,10050190,JVduSjyWCNH,PVT Betisam Nurseryprimaryschool (10050190),,2021-01-01,,,,,,,ABRAKA,,
PVT Starford Nur &amp Primary School Abraka (10050199),U79CW2A9GK6,10050199,JVduSjyWCNH,PVT Starford Nur &amp Primary School Abraka (1005,,1995-01-01,,,,,,,ABRAKA,,
PVT Adjerese Education Foundation Nurseryprimary School (10060001),NCJ5V6UXXFS,10060001,laH0J9Qm92z,PVT Adjerese Education Foundation Nurseryprimary ,,2005-01-01,,,,,,,OGHARAFE,,
PRY Ajanesan Primary School Oghareke (10060004),E5A6ZDYE92Q,10060004,laH0J9Qm92z,PRY Ajanesan Primary School Oghareke (10060004),,1912-01-01,,,,,,,OGHARA,,
PRY Ajavwini Primary School Jesse (10060005),S8LP7AU02H1,10060005,laH0J9Qm92z,PRY Ajavwini Primary School Jesse (10060005),,1955-01-01,,,,,,,JESSE,,
PRY Akpobome Primary School Akpobome (10060006),LZ111NQO7V6,10060006,laH0J9Qm92z,PRY Akpobome Primary School Akpobome (10060006),,1955-01-01,,,,,,,MOSOGAR,,
PVT Alpha Baptist Academy Nurseryprimary School (10060009),BH94P0Z971N,10060009,laH0J9Qm92z,PVT Alpha Baptist Academy Nurseryprimary School (,,2014-01-01,,,,,,,OGHARA,,
PVT Alpha Baptist Nps Ogharefe (10060010),YHN6NYMF0OE,10060010,laH0J9Qm92z,PVT Alpha Baptist Nps Ogharefe (10060010),,2010-01-01,,,,,,,OGHAREFE OGHARA,,
PVT Anointment School Jesse (10060011),EKD4BH3VE4R,10060011,laH0J9Qm92z,PVT Anointment School Jesse (10060011),,1995-01-01,,,,,,,JESSE,,
PVT Baptist Nurseryprimary School Mosogar (10060012),VLYQUS4BSL3,10060012,laH0J9Qm92z,PVT Baptist Nurseryprimary School Mosogar (100600,,2008-01-01,,,,,,,MOSOGAR,,
PVT Cradle Edu Centre Ogharefi (10060018),NHW1UQ7ZHGJ,10060018,laH0J9Qm92z,PVT Cradle Edu Centre Ogharefi (10060018),,1997-01-01,,,,,,,OGHARA,,
PVT Demonstration Nurseryprimary School Mosogar (10060020),YB6V37Y7JNG,10060020,laH0J9Qm92z,PVT Demonstration Nurseryprimary School Mosogar (,,2007-01-01,,,,,,,MOSOGAR,,
PVT Desire British Standard Nurseryprimary School (10060021),GSD9EJPQOY7,10060021,laH0J9Qm92z,PVT Desire British Standard Nurseryprimary School,,2021-01-01,,,,,,,OGHARA,,
PRY Edeje Primary School Jesse (10060025),QI1ISC30SYP,10060025,laH0J9Qm92z,PRY Edeje Primary School Jesse (10060025),,1955-01-01,,,,,,,EDEJE,,
PVT Efadon New Era Nurseryprimary School (10060026),A4VKK7SCKZ0,10060026,laH0J9Qm92z,PVT Efadon New Era Nurseryprimary School (1006002,,2018-01-01,,,,,,,OGHARA,,
PRY Ejera Primary School Okuno-ekroda-jesse (10060027),LWY4XJ7JSX5,10060027,laH0J9Qm92z,PRY Ejera Primary School Okuno-ekroda-jesse (1006,,1955-01-01,,,,,,,OKUNO-JESSE,,
PRY Ejera Sec Sch Ejera Jesse (10060028),KTESEHG3FLD,10060028,laH0J9Qm92z,PRY Ejera Sec Sch Ejera Jesse (10060028),,2011-01-01,,,,,,,EJERA JESSE,,
PRY Ekuobodo Primary School Mosogar (10060029),IBQK8Z4MO7J,10060029,laH0J9Qm92z,PRY Ekuobodo Primary School Mosogar (10060029),,2002-01-01,,,,,,,MOSOGAR,,
PRY Ekuomagbe Primary School Oghara (10060030),AFN8YQUAXYP,10060030,laH0J9Qm92z,PRY Ekuomagbe Primary School Oghara (10060030),,1960-01-01,,,,,,,USBENU OGHARA,,
PRY Emuesiri- Primary School Okunigho-jesse (10060031),D3D3JYRU8YD,10060031,laH0J9Qm92z,PRY Emuesiri- Primary School Okunigho-jesse (1006,,1934-01-01,,,,,,,OKUNIGHO,,
PRY Erhivwohwo Primary School Ugbomoya-jesse (10060032),MZPG73J2NZM,10060032,laH0J9Qm92z,PRY Erhivwohwo Primary School Ugbomoya-jesse (100,,1955-01-01,,,,,,,UGBOMOYA WATER SIDE JESSE,,
PRY Eriekevwie Primary School Jesse (10060033),XT01IOH3S6U,10060033,laH0J9Qm92z,PRY Eriekevwie Primary School Jesse (10060033),,2015-01-01,,,,,,,JESSE,,
PRY Ethiope Primary School Jesse (10060034),YBQSW134AE9,10060034,laH0J9Qm92z,PRY Ethiope Primary School Jesse (10060034),,1993-01-01,,,,,,,OKUODE/IDJEDAKA,,
PRY Evbonogbor Primary School Evbonogor (10060035),EBABJY51TC5,10060035,laH0J9Qm92z,PRY Evbonogbor Primary School Evbonogor (10060035,,1955-01-01,,,,,,,MOSOGAR,,
PVT Excellent Success Group Of School Ogharefe (10060038),CH4PYZILRKT,10060038,laH0J9Qm92z,PVT Excellent Success Group Of School Ogharefe (1,,2006-01-01,,,,,,,OGHAREFE,,
PRY Eyerekpokpo Primary School Otefe (10060039),YI6Y2XYPDAD,10060039,laH0J9Qm92z,PRY Eyerekpokpo Primary School Otefe (10060039),,1942-01-01,,,,,,,OTEFE,,
PVT Gideon International Nursery And Primary School Oghara (10060041),WNE4F5WUX87,10060041,laH0J9Qm92z,PVT Gideon International Nursery And Primary Scho,,2005-01-01,,,,,,,TOWN,,
PVT Godly Nurseryprimary School Ogharefe (10060045),COIH019W1SE,10060045,laH0J9Qm92z,PVT Godly Nurseryprimary School Ogharefe (1006004,,1999-01-01,,,,,,,OGHAREFE,,
PVT Gods Grace Comprehensive College Oghara (10060049),CXO9VT709KJ,10060049,laH0J9Qm92z,PVT Gods Grace Comprehensive College Oghara (1006,,2006-01-01,,,,,,,OGHARA,,
PVT Greenland Nurpri School (10060055),XEZH5WAZBD9,10060055,laH0J9Qm92z,PVT Greenland Nurpri School (10060055),,2006-01-01,,,,,,,MOSOGAR,,
